1271;ZA5274_Varpk15;LAND OHNE STAENDIG.SITZ IM SICHERHEITSR.; Welches Land hat keinen  s t ä n d i g e n  Sitz im UN Sicherheitsrat?;;&Weiß nicht&Nicht erhoben 1980-2006, 2010-2016&China&Japan&Russland&USA;;;;
1272;ZA5274_Varpk16;WANN DUERFEN EU-BUERGER IN D. WAEHLEN?  ; Bei welchen Wahlen dürfen EU-Bürger  o h n e  deutsche Staatsbürgerschaft in Deutschland wählen?;;&Weiß nicht&Nicht erhoben 1980-2006, 2010-2016&Bei Bundestagswahlen&Bei Kommunalwahlen&Bei Landtagswahlen&Dürfen bei nichts davon wählen;;;;
1273;ZA5274_Varpk17;VERWENDUNGSZWECK: SOLIDARITAETSZUSCHLAG ; Der Solidaritätszuschlag ist ein Zuschlag zur Einkommens- und Körperschaftssteuer. Wozu dient er?;;&Weiß nicht&Nicht erhoben 1980-2006, 2010-2016&Zur Finanzierung des deutschen Bergbaus&Zur Finanzierung der deutschen Einheit&Zur Finanzierung der gesetzlichen Renten&Zur Finanzierung der Reform des Gesundheitswesens;;;;
1274;ZA5274_Varpe03;HABE KEINEN EINFLUSS AUF REGIERUNG      ;Auf dieser Liste stehen einige Meinungen, die man gelegentlich hört. Sagen Sie mir bitte zu jeder Meinung, ob Sie ihr: voll und ganz zustimmen, eher zustimmen, eher nicht zustimmen oder überhaupt nicht zustimmen.;&Leute wie ich haben so oder so keinen Einfluß darauf, was die Regierung tut.;&Keine Angabe&Weiß nicht&Nicht erhoben 1980-1986, 1990-1996, 2000-2018&Stimme voll und ganz zu&Stimme eher zu&Stimme eher nicht zu&Stimme überhaupt nicht zu;1 - Leute wie ich haben so oder so keinen Einfluß darauf, was die Regierung tut.;;;
1275;ZA5274_Varfe14;KIND: LERNZIEL BELIEBT SEIN             ; Was von dieser Liste würden Sie für das Wichtigste halten, das ein Kind lernen sollte, um sich auf das Leben vorzubereiten?;&Beliebt zu sein;&Keine Angabe&Weiß nicht&Nicht erhoben 1980-1991, 1994, 1998, 2002-2018&Am wichtigsten&Am zweitwichtigsten&An dritter Stelle&An vierter Stelle&An fünfter Stelle;1 - Beliebt zu sein;;;
1276;ZA5274_Varfe15;KIND: LERNZIEL SELBSTAENDIG DENKEN      ; Was von dieser Liste würden Sie für das Wichtigste halten, das ein Kind lernen sollte, um sich auf das Leben vorzubereiten?;&Selbständig zu denken;&Keine Angabe&Weiß nicht&Nicht erhoben 1980-1991, 1994, 1998, 2002-2018&Am wichtigsten&Am zweitwichtigsten&An dritter Stelle&An vierter Stelle&An fünfter Stelle;1 - Selbständig zu denken;;;
1277;ZA5274_Varfn02;HEIRAT BEI DAUERNDEM ZUSAMMENLEBEN      ; Meinen Sie, dass man heiraten sollte, wenn man mit einem Partner auf Dauer zusammenlebt?;;&Keine Angabe&Weiß nicht&Nicht erhoben 1982, 1986, 1990, 1994, 1998, 2004, 2008, 2012, 2016&Ja&Nein&Unentschieden (<1980:> Int.: Nicht vorlesen);;;;
1278;ZA5274_Varfr01;BERUFST.FRAU: HERZL. VERHAELT. ZUM KIND ;Über die Aufgaben der Frau in der Familie und bei der Kindererziehung gibt es verschiedene Meinungen. Bitte sagen Sie mir nun zu jeder Aussage auf dieser Liste, ob Sie ihr voll und ganz zustimmen, eher zustimmen, eher nicht zustimmen oder überhaupt nicht zustimmen.;&Eine berufstätige Mutter kann ein genauso herzliches und vertrauensvolles Verhältnis zu ihren Kindern finden wie eine Mutter, die nicht berufstätig ist.&Für eine Frau ist es wichtiger, ihrem Mann bei seiner Karriere zu helfen, als selbst Karriere zu machen.&Ein Kleinkind wird sicherlich darunter leiden, wenn seine Mutter berufstätig ist.&Es ist für alle Beteiligten viel besser, wenn der Mann voll im Berufsleben steht und die Frau zu Hause bleibt und sich um den Haushalt und die Kinder kümmert.&Es ist für ein Kind sogar gut, wenn seine Mutter berufstätig ist und sich nicht nur auf den Haushalt konzentriert.&Eine verheiratete Frau sollte auf eine Berufstätigkeit verzichten, wenn es nur eine begrenzte Anzahl von Arbeitsplätzen gibt, und wenn ihr Mann in der Lage ist, für den Unterhalt der Familie zu sorgen.;&2012, 2016: keine Teilnahme an Split 1 (Code 2 in splt12_2 bzw. splt16_1)&Keine Angabe&Weiß nicht&Nicht erhoben 1980, 1984-1990, 1994, 1998, 2002, 2006, 2010, 2014, 2018&Stimme voll und ganz zu&Stimme eher zu&Stimme eher nicht zu&Stimme überhaupt nicht zu;1 - Eine berufstätige Mutter kann ein genauso herzliches und vertrauensvolles Verhältnis zu ihren Kindern finden wie eine Mutter, die nicht berufstätig ist.;;;
1279;ZA5274_Varmm05;MUSLIMISCHER BUERGERMEISTER IN ORDNUNG  ;Im Folgenden möchte ich Ihnen nun noch einige Fragen zum Islam stellen. Sagen Sie mir bitte zu jeder Aussage anhand dieser Liste, inwieweit Sie ihr zustimmen.;&Die Ausübung des islamischen Glaubens in Deutschland sollte eingeschränkt werden.&Der Islam passt in die deutsche Gesellschaft.&Die Anwesenheit von Muslimen in Deutschland führt zu Konflikten.&Islamische Gemeinschaften sollten vom Staat beobachtet werden.&Ich hätte nichts gegen einen muslimischen Bürgermeister in meiner Gemeinde.;&Befragter gehört einer islamischen Religionsgemeinschaft an (Code 1 in rd03)&Keine Angabe&Nicht erhoben 1980-2010, 2014, 2018&Stimme überhaupt nicht zu&..&..&..&..&..&Stimme voll und ganz zu;5 - Ich hätte nichts gegen einen muslimischen Bürgermeister in meiner Gemeinde.;;;
1280;ZA5274_Varmj01;JUDEN HABEN AUF DER WELT ZUVIEL EINFLUSS;Man hört hier und da verschiedene Meinungen über Juden.  Wir haben einmal einige davon hier zusammengestellt.  Würden Sie mir bitte - wieder anhand der Liste - sagen, inwieweit Sie diesen Aussagen zustimmen oder nicht zustimmen?;&Juden haben auf der Welt zuviel Einfluss.&Mich beschämt, dass Deutsche so viele Verbrechen an den Juden begangen&Viele Juden versuchen, aus der Vergangenheit des Dritten Reiches heute ihren Vorteil zu ziehen und die Deutschen dafür zahlen zu lassen.&Durch ihr Verhalten sind die Juden an ihren Verfolgungen nicht ganz unschuldig.;&2012, 2016: Befragter ist Angehöriger einer jüdischen Religionsgemeinschaft (Code 2 in rd03)&Keine Angabe&Nicht erhoben 1980-1994, 1998-2004, 2008, 2010, 2014, 2018&Stimme überhaupt nicht zu&..&..&..&..&..&Stimme voll und ganz zu;1 - Juden haben auf der Welt zuviel Einfluss.;;;
1281;ZA5274_Varfh01;GEMEINS.HH.: WER BEREITET MAHLZEITEN ZU?;Auf dieser Liste steht eine Reihe von Tätigkeiten, die im Haushalt anfallen. Wie werden diese Tätigkeiten in Ihrem Haushalt zwischen Ihnen und Ihrem Partner (<2008, 2016:> Ehe- / Lebenspartner) aufgeteilt?  Wer verrichtet die Tätigkeiten?;&Zubereiten der Mahlzeiten&Versicherungsangelegenheiten erledigen&Spülen und Aufräumen nach den Mahlzeiten&Putzen der Wohnung&Kontakte zu Behörden;&Datenfehler&Befragter ist verwitwet, geschieden, lebt getrennt (auch eingetragene Lebenspartnerschaft) oder ist ledig (Code 2-5, 7-9 in mstat& 2016 zusätzlich Code -9 in mstat) und hat keinen festen Lebenspartner (Code 2 in dp01& 2016 zusätzlich Code -9 in dp01), oder Befragter hat einen Lebenspartner, führt jedoch keinen gemeinsamen Haushalt (Code 1 in dp01 und Code 2 in dp03)&Keine Angabe&Kann ich nicht sagen&Nicht erhoben 1980-1986, 1990-1998, 2002-2006, 2010-2014, 2018&Stets die Frau&Meistens die Frau&Jeder zur Hälfte / beide gemeinsam&Meistens der Mann&Stets der Mann&Wird von anderer Person gemacht;1 - Zubereiten der Mahlzeiten;;;
1282;ZA5274_Varfh08;GEMEINS.HAUSHALT: KONTAKTE ZU BEHOERDEN?;Auf dieser Liste steht eine Reihe von Tätigkeiten, die im Haushalt anfallen. Wie werden diese Tätigkeiten in Ihrem Haushalt zwischen Ihnen und Ihrem Partner (<2008, 2016:> Ehe- / Lebenspartner) aufgeteilt?  Wer verrichtet die Tätigkeiten?;&Zubereiten der Mahlzeiten&Versicherungsangelegenheiten erledigen&Spülen und Aufräumen nach den Mahlzeiten&Putzen der Wohnung&Kontakte zu Behörden;&Datenfehler&Befragter ist verwitwet, geschieden, lebt getrennt (auch eingetragene Lebenspartnerschaft) oder ist ledig (Code 2-5, 7-9 in mstat& 2016 zusätzlich Code -9 in mstat) und hat keinen festen Lebenspartner (Code 2 in dp01& 2016 zusätzlich Code -9 in dp01), oder Befragter hat einen Lebenspartner, führt jedoch keinen gemeinsamen Haushalt (Code 1 in dp01 und Code 2 in dp03)&Keine Angabe&Kann ich nicht sagen&Nicht erhoben 1980-1986, 1990-1998, 2002-2006, 2010-2014, 2018&Stets die Frau&Meistens die Frau&Jeder zur Hälfte / beide gemeinsam&Meistens der Mann&Stets der Mann&Wird von anderer Person gemacht;5 - Kontakte zu Behörden;;;
1283;ZA5274_Varfr05a;FRAU, BERUFSTAETIG BESSERE MUTTER?(A)   ;Über die Aufgaben der Frau in der Familie und bei der Kindererziehung gibt es verschiedene Meinungen. Bitte sagen Sie mir nun zu jeder Aussage auf dieser Liste, ob Sie ihr voll und ganz zustimmen, eher zustimmen, eher nicht zustimmen oder überhaupt nicht zustimmen.;&Eine berufstätige Mutter kann ein genauso herzliches und vertrauensvolles Verhältnis zu ihren Kindern finden wie eine Mutter, die nicht berufstätig ist.&Für eine Frau ist es wichtiger, ihrem Mann bei seiner Karriere zu helfen, als selbst Karriere zu machen.&Ein Kleinkind wird sicherlich darunter leiden, wenn seine Mutter berufstätig ist.&Es ist für alle Beteiligten viel besser, wenn der Mann voll im Berufsleben steht und die Frau zu Hause bleibt und sich um den Haushalt und die Kinder kümmert.&Es ist für ein Kind sogar gut, wenn seine Mutter berufstätig ist und sich nicht nur auf den Haushalt konzentriert.&Eine verheiratete Frau sollte auf eine Berufstätigkeit verzichten, wenn es nur eine begrenzte Anzahl von Arbeitsplätzen gibt, und wenn ihr Mann in der Lage ist, für den Unterhalt der Familie zu sorgen.;&2012, 2016: keine Teilnahme an Split 1 (Code 2 in splt12_2 bzw. splt16_1)&Keine Angabe&Weiß nicht&Nicht erhoben 1980, 1984-1990, 1994, 1998, 2002, 2006, 2010, 2014, 2018&Stimme voll und ganz zu&Stimme eher zu&Stimme eher nicht zu&Stimme überhaupt nicht zu;5 - Es ist für ein Kind sogar gut, wenn seine Mutter berufstätig ist und sich nicht nur auf den Haushalt konzentriert.;;;
1284;ZA5274_Varfr03b;FRAU, NICHT ARBEITEN BEI KLEINKIND?(B)  ;Über die Aufgaben von Müttern und Vätern gibt es verschiedene Meinungen. <2012:> Bitte geben Sie nun zu jeder Aussage an, ob Sie ihr - <2016:> Bitte sagen Sie mir nun zu jeder Aussage auf dieser Liste, ob Sie ihr -  voll und ganz zustimmen, eher zustimmen, eher nicht zustimmen oder überhaupt nicht zustimmen.;&Eine Vollzeit erwerbstätige Mutter kann zu ihrem Kleinkind normalerweise ein genauso inniges Verhältnis haben wie eine Mutter, die nicht berufstätig ist.&Die beste Arbeitsteilung in einer Familie ist die, dass beide Partner Vollzeit arbeiten und sich gleichermaßen um den Haushalt und die Kinder kümmern.&Ein Kleinkind wird sicherlich darunter leiden, wenn seine Mutter berufstätig ist.&Es ist für alle Beteiligten viel besser, wenn der Mann voll im Berufsleben steht und die Frau zu Hause bleibt und sich um den Haushalt und die Kinder kümmert.&Es ist für ein Kind sogar gut, wenn seine Mutter berufstätig ist und sich nicht nur auf den Haushalt konzentriert.&Ein Vollzeit erwerbstätiger Vater kann sich nicht ausreichend um seine Kinder kümmern.&Auch wenn beide Eltern erwerbstätig sind, ist es besser, wenn die Verantwortung für den Haushalt und die Kinder hauptsächlich bei der Frau liegt.&Ein Vollzeit erwerbstätiger Vater kann zu seinem Kleinkind normalerweise ein genauso inniges Verhältnis haben wie ein Vater, der nicht berufstätig ist.&In einer Familie kann auch der Mann für den Haushalt und die Kinder verantwortlich sein, während die Frau Vollzeit erwerbstätig ist.;&2012, 2016 : keine Teilnahme an Split 2 (Code 1 in splt12_2 bzw. splt16_1)&Keine Angabe&Weiß nicht&Nicht erhoben 1980-2010, 2014, 2018&Stimme voll und ganz zu&Stimme eher zu&Stimme eher nicht zu&Stimme überhaupt nicht zu;3 - Ein Kleinkind wird sicherlich darunter leiden, wenn seine Mutter berufstätig ist.;;;
1285;ZA5274_Varfe01;ERZIEHUNGSZIEL: SELBSTAENDIGKEIT        ; Unsere nächste Frage bezieht sich auf den Bereich der Erziehung. Auf diesen Karten hier stehen einige Eigenschaften und Fähigkeiten, die man durch Erziehung fördern kann. Wie wichtig finden Sie persönlich diese Erziehungsziele - wenn Sie an die Erziehung eines etwa 10-jährigen Kindes denken? Benutzen Sie für Ihre Antworten bitte wieder die Skala rechts auf den Kärtchen.;&- Selbständigkeit&- Selbstvertrauen&- Gute Umgangsformen&- Durchsetzungsfähigkeit&- Gute Schulleistungen&- Verantwortungsbewußtsein&- Kritikfähigkeit&- Verständnis für andere&- Fleiß;&1982: keine Teilnahme an Split 1 (Code 2 in splt82)&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1984-2018&1 - unwichtig&..&..&..&..&..&7 - sehr wichtig;1 - - Selbständigkeit;;;
1286;ZA5274_Varfe04;ERZIEHUNGSZIEL: DURCHSETZUNGSFAEHIGKEIT ; Unsere nächste Frage bezieht sich auf den Bereich der Erziehung. Auf diesen Karten hier stehen einige Eigenschaften und Fähigkeiten, die man durch Erziehung fördern kann. Wie wichtig finden Sie persönlich diese Erziehungsziele - wenn Sie an die Erziehung eines etwa 10-jährigen Kindes denken? Benutzen Sie für Ihre Antworten bitte wieder die Skala rechts auf den Kärtchen.;&- Selbständigkeit&- Selbstvertrauen&- Gute Umgangsformen&- Durchsetzungsfähigkeit&- Gute Schulleistungen&- Verantwortungsbewußtsein&- Kritikfähigkeit&- Verständnis für andere&- Fleiß;&1982: keine Teilnahme an Split 1 (Code 2 in splt82)&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1984-2018&1 - unwichtig&..&..&..&..&..&7 - sehr wichtig;4 - - Durchsetzungsfähigkeit;;;
1287;ZA5274_Varfe11;ERZIEHUNGSZIEL DER SCHULE: 2.NENNUNG    ; Was sollten Ihrer Meinung nach die Kinder auf der Schule ganz allgemein mitbekommen? Lesen Sie bitte einmal alle Punkte auf dieser Liste durch. Bitte wählen Sie aus diesen Möglichkeiten die drei Punkte aus, die Ihnen am wichtigsten erscheinen.;&Als 2. genannt;&Keine 2. Nennung&Keine Angabe&Nicht erhoben 1980-1984, 1988, 1990, 1992-2018&Persönliche Selbständigkeit&Ordnung und Disziplin&Kenntnisse für den Beruf&Lebensfreude&Gute Umgangsformen&Eigene Urteilsfähigkeit&Achtung vor Mitmenschen&Sicheres Selbstbewußtsein&Vielseitiges Wissen;1 - Als 2. genannt;;;
1288;ZA5274_Varsiops08;BEFR.: JETZIGER BERUF, SIOPS I08        ;;;;;;;
1289;ZA5274_Vardw17;FURCHT: BETRIEBSVERLUST, SELBSTAENDIGE  ;Befürchten Sie, in naher Zukunft Ihre jetzige berufliche Existenz zu verlieren bzw. sich beruflich anders orientieren zu müssen?;;&Datenfehler&Nicht hauptberuflich erwerbstätig (Code 3-11 in work), nicht selbständig erwerbstätig (Code -10, 40-64, 66-74 in dw02)&Keine Angabe&Verweigert&Nicht erhoben 1982-1990, 2002&Nein&Ja, befürchte, berufliche Existenz zu verlieren&Ja, befürchte, mich beruflich anders orientieren zu müssen;;;;
1290;ZA5274_Vardw06;BEFRAGTE(R): JETZIGE BRANCHE            ;In was für einem Betrieb oder was für einer Arbeitsstätte arbeiten Sie? Wird etwas hergestellt (was?), ist es Groß- oder Einzelhandel (womit?) oder welche allgemeine Bezeichnung hat ihre Arbeitsstätte?;;&Branche nicht bestimmbar oder unzulänglich beschrieben&Nicht hauptberuflich erwerbstätig (Code 3-11 in work)&Keine Branchenangabe, verweigert&Nicht erhoben 1994-2018&Land- und Forstwirtschaft, Gärtnerei&Fischerei, Fischzucht und gewerbliche Tierhaltung&Energiewirtschaft und Wasserversorgung&Bergbau&Chemische Industrie (einschl. Kohlenwertstoffindustrie) und Mineralölverarbeitung&Kunststoff-, Gummi- und Asbestverarbeitung&Gewinnung und Verarbeitung von Steinen und Erden& Feinkeramik und Glasgewerbe&Eisen- und NE- Metallerzeugung, Gießerei und Stahlverarbeitung&Stahl-, Maschinen- und Fahrzeugbau&Elektrotechnik, Feinmechanik und Optik& Herstellung von EBM-Waren, Musikinstrumenten, Sportgeräten, Spiel- und Schmuckwaren&Holz-, Papier- und Druckgewerbe&Leder-, Textil- und Bekleidungsgewerbe&Nahrungs- und Genußmittelgewerbe&Bauhauptgewerbe&Ausbau- und Bauhilfsgewerbe&Großhandel&Handelsvermittlung&Einzelhandel&Bundesbahn, Reichsbahn&Bundespost, Reichspost, Deutsche Post (DDR), (einschl. Postsparkasse)&Übriger Verkehr und übrige Nachrichtenübermittlung&Kredit- oder sonstige Finanzierungsinstitute (Bank, Sparkasse) außer Postsparkasse (20)&Versicherungsgewerbe (außer Sozialversicherung)&Dienstleistungen, soweit von Unternehmen und freien Berufen erbracht, Gaststätten, Wäschereien, Presse, Verlage usw.&Organisationen ohne Erwerbscharakter (Kirche, Verbände usw.)&Private Haushalte&Gebietskörperschaften (Legislative, Exekutive, Justiz, Verteidigung)&Sozialversicherung;;;;
1291;ZA5274_Vardw07;IM OEFFENTLICHEN DIENST TAETIG?         ;Sind Sie im öffentlichen Dienst beschäftigt?;;&Datenfehler&Nicht hauptberuflich erwerbstätig (Code 3-11 in work)& ab 1991 zusätzlich: oder selbständig erwerbstätig bzw. mithelfender Familienangehöriger (Code 10-30 in dw02)& 1991 zusätzlich: Befragter ist Genossenschaftsbauer (Code 65 in dw02)&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1980-1988&Ja&Nein;;;;
1292;ZA5274_Varisco68a;BEFR.: LETZTER BERUF, ISCO 1968         ;Welche berufliche Tätigkeit übten Sie in Ihrem Hauptberuf zuletzt aus? Bitte beschreiben Sie mir Ihre letzte berufliche Tätigkeit genau.;;&Nicht enthalten 2012-2018&Arbeitskräfte mit unbestimmbarem oder unzulänglich beschriebenem Beruf&Befragter ist hauptberuflich erwerbstätig (Code 1, 2, 12 in work), Befragter ist noch nie hauptberuflich erwerbstätig gewesen (Code -50 in dw12), 1980-1986 zusätzlich: Befragter ist zuletzt wehrpflichtig oder zivildienstleistendend gewesen (Code 49 in dw02a)&Keine Angabe;;;;
1293;ZA5274_Vardw10;BERUFLICHE AUFSICHTSFUNKTION, BEFR.?    ;Gehört es zu Ihren beruflichen Aufgaben, die Arbeit anderer Arbeitnehmer zu beaufsichtigen oder ihnen zu sagen, was sie tun müssen?;;&Datenfehler&Nicht hauptberuflich erwerbstätig (Code 3-11 in work)&Keine Angabe&Nicht erhoben 1980, 1982, 1986, 1988&Ja&Nein;;;;
1294;ZA5274_Vardw12;BEFR.: BIS WANN BERUFSTAETIG GEWESEN?   ;Bis zu welchem Jahr waren Sie hauptberuflich erwerbstätig, oder waren Sie nie hauptberuflich erwerbstätig?;;&Noch nie hauptberuflich erwerbstätig gewesen&Datenfehler&Befragter ist hauptberuflich erwerbstätig (Code 1, 2, 12 in work)&Keine Angabe&Weiß nicht&Verweigert;;;;
1295;ZA5274_Vardw12a;BEFR.: ALTER BEI AUFGABE DES BERUFS     ;;;;;;;
1296;ZA5274_Varisei68;BEFR.: ISEI NACH GANZEBOOM I68          ;;;;;;;
1297;ZA5274_Varsiops88a;BEFR.: LETZTER BERUF, SIOPS I88         ;;;;;;;
1298;ZA5274_Varisei88a;BEFR.: ISEI GANZEBOOM, LETZTER BERUF I88;;;;;;;
1299;ZA5274_Varisei08a;BEFR.: ISEI GANZEBOOM, LETZTER BERUF I08;;;;;;;
1300;ZA5274_Varisei68a;BEFR.: ISEI GANZEBOOM, LETZTER BERUF I68;;;;;;;
1301;ZA5274_Varfisco08;VATER: BERUF, ISCO 2008                 ;;;;;;;
1302;ZA5274_Varfisei08;VATER: ISEI NACH GANZEBOOM I08          ;;;;;;;
1303;ZA5274_Varmrd01;KONFESSION, MUTTER                      ;Welcher Religionsgemeinschaft gehörte ihre Mutter an, als sie ein Kind waren?;;&<1991 (ISSP):> Lebte nicht mehr/unbekannt <2008, 2018 (ISSP):> Mutter lebte nicht mehr/lebte nicht mit mir zusammen&Mutter unbekannt&Lebte zu dieser Zeit nicht mehr&1991, 2008, 2018: keine Teilnahme am ISSP&Keine Angabe&Weiß nicht&Nicht erhoben 1980-1990, 1992-2000, 2004-2006, 2010, 2014, 2016&Der evangelischen Kirche (ohne Freikirchen)&Einer evangelischen Freikirche&Der römisch-katholischen Kirche&<2018 (ISSP):> Einer christlich-orthodoxen Religionsgemeinschaft&Einer anderen christlichen Religionsgemeinschaft&<2018 (ISSP):> Einer islamischen Religionsgemeinschaft&<2018 (ISSP):> Einer jüdischen Religionsgemeinschaft&<2018 (ISSP):> Einer buddhistischen Religionsgemeinschaft&<2018 (ISSP):> Einer hinduistischen Religionsgemeinschaft&Einer anderen, nicht-christlichen Religionsgemeinschaft&Keiner Religionsgemeinschaft;;;;
1304;ZA5274_Varmde12;MUTTER: BERUFSFACHSCHULABSCHLUSS        ;Welchen beruflichen Ausbildungsabschluß hat (hatte) Ihre Mutter?;&Berufliches Praktikum, Volontariat&Berufsfachschulabschluss;&Nicht generierbar&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1980, 1982, 1991, 1992, 1996-2002, 2006-2018&Nicht genannt&Genannt;2 - Berufsfachschulabschluss;;;
1305;ZA5274_Varmde15;MUTTER: HOCHSCHULABSCHLUSS              ;Welchen beruflichen Ausbildungsabschluß hat (hatte) Ihre Mutter?;&Kein beruflicher Ausbildungsabschluss&Abgeschlossene gewerbliche oder landwirtschaftliche Lehre&Abgeschlossene kaufmännische Lehre&Meister-, Techniker- oder gleichwertiger Fachschulabschluss&Fachhochschulabschluss (auch Abschluss einer Ingenieurschule)&Hochschulabschluss;&Nicht generierbar&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1980, 1982, 1991, 1992, 1996-2002&Nicht genannt&Genannt;6 - Hochschulabschluss;;;
1306;ZA5274_Varmde16;MUTTER: AND. BERUFSAUSBILDUNGSABSCHLUSS ;Welchen beruflichen Ausbildungsabschluß hat (hatte) Ihre Mutter? Was von dieser Liste trifft / traf zu? Nennen Sie mir bitte die entsprechenden Kennbuchstaben.;&Anderer beruflicher Ausbildungsabschluss;&Nicht generierbar&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1980-1984, 1991, 1992, 1996-2002&Nicht genannt&Genannt;1 - Anderer beruflicher Ausbildungsabschluss;;;
1307;ZA5274_Varmdw01;MUTTER: BERUFLICHE STELLUNG             ;;;;;;;
1308;ZA5274_Varfde15;VATER: HOCHSCHULABSCHLUSS               ;Welchen beruflichen Ausbildungsabschluß hat (hatte) Ihr Vater?;&Kein beruflicher Ausbildungsabschluss&Abgeschlossene gewerbliche oder landwirtschaftliche Lehre&Abgeschlossene kaufmännische Lehre&Meister-, Techniker- oder gleichwertiger Fachschulabschluss&Fachhochschulabschluss (auch Abschluss einer Ingenieurschule)&Hochschulabschluss;&Nicht generierbar&Vater unbekannt (Code -55 in fdw01)&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1980, 1982, 1991, 1992, 1996-2002&Nicht genannt&Genannt;6 - Hochschulabschluss;;;
1309;ZA5274_Varmdw04;MUTTER: DAMALIGE BERUFSUNTERGRUPPE I68  ;;;;;;;
1310;ZA5274_Varfdw04;VATER: BERUFSUNTERGRUPPE I68            ;;;;;;;
1311;ZA5274_Varmde08;MUTTER: GEWERBLICHE, LANDWIRTSCH. LEHRE ;Welchen beruflichen Ausbildungsabschluß hat (hatte) Ihre Mutter?;&Kein beruflicher Ausbildungsabschluss&Abgeschlossene gewerbliche oder landwirtschaftliche Lehre&Abgeschlossene kaufmännische Lehre&Meister-, Techniker- oder gleichwertiger Fachschulabschluss&Fachhochschulabschluss (auch Abschluss einer Ingenieurschule)&Hochschulabschluss;&Nicht generierbar&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1980, 1982, 1991, 1992, 1996-2002&Nicht genannt&Genannt;2 - Abgeschlossene gewerbliche oder landwirtschaftliche Lehre;;;
1312;ZA5274_Varmisei68;MUTTER: ISEI NACH GANZEBOOM I68         ;;;;;;;
1313;ZA5274_Varfsiops88;VATER: SIOPS I88                        ;;;;;;;
1314;ZA5274_Varfmps88;VATER: MAGNITUDEPRESTIGE I88            ;;;;;;;
1315;ZA5274_Varma06;GLEICHE SOZIALLEISTUNGEN FUER AUSLAENDER;Bitte sagen Sie mir zu jeder der folgenden Aussagen anhand der Skala auf dieser Liste, inwieweit Sie ihr zustimmen.;&Die in Deutschland lebenden Ausländer sollten die Möglichkeit haben, die deutsche Staatsbürgerschaft zu erhalten, ohne dass sie ihre bestehende Staatsbürgerschaft aufgeben müssen, d.h. eine doppelte Staatsbürgerschaft sollte möglich sein.&Die in Deutschland lebenden Ausländer sollten den gleichen Anspruch auf Sozialhilfe und andere Sozialleistungen haben wie die Deutschen.&Alle in Deutschland lebenden Ausländer - egal aus welchen Ländern sie kommen - sollten das kommunale Wahlrecht haben, d.h. sie sollten an der Wahl der Stadt- oder Gemeindeparlamente teilnehmen dürfen.;&Keine Angabe&Nicht erhoben 1980-1994, 1998-2004, 2008-2014, 2018&Stimme überhaupt nicht zu&..&..&..&..&..&Stimme voll und ganz zu;2 - Die in Deutschland lebenden Ausländer sollten den gleichen Anspruch auf Sozialhilfe und andere Sozialleistungen haben wie die Deutschen.;;;
1316;ZA5274_Varma08;AN SCHULEN AUCH ISLAMUNTERRICHT ERLAUBEN;Es wird darüber diskutiert, ob es an staatlichen Schulen in Deutschland Islamunterricht für moslemische Kinder geben soll. Wie ist Ihre Meinung dazu:  Sollte es an staatlichen Schulen auch Islamunterricht geben, sollte es dort nur christlichen Religionsunterricht geben oder sollte es überhaupt keinen Religionsunterricht an staatlichen Schulen geben?  An staatlichen Schulen in Deutschland sollte es...;;&Keine Angabe&Nicht erhoben 1980-1994, 1998, 2000, 2004, 2008, 2010, 2014, 2018&A auch Islamunterricht geben&B nur christlichen Religionsunterricht geben&C überhaupt keinen Religionsunterricht geben;;;;
1317;ZA5274_Varma09;FREMDER IM EIGENEN LAND DURCH AUSLAENDER;Inwieweit stimmen Sie den folgenden Aussagen zu? Antworten Sie bitte anhand der Skala auf dieser Liste.   Der Wert 1 bedeutet, dass Sie überhaupt nicht zustimmen,  der Wert 7 bedeutet, dass Sie voll und ganz zustimmen.  Mit den Werten dazwischen können Sie Ihre Meinung abstufen.;&Durch die vielen Ausländer in Deutschland fühlt man sich zunehmend als Fremder im eigenen Land.;&Keine deutsche Staatsbürgerschaft (Code 3 in german, 2016 zusätzlich: -32 in german)&Keine Angabe&Nicht erhoben 1980-1994, 1998-2004, 2008-2014, 2018&Stimme überhaupt nicht zu&..&..&..&..&..&Stimme voll und ganz zu;1 - Durch die vielen Ausländer in Deutschland fühlt man sich zunehmend als Fremder im eigenen Land.;;;
1318;ZA5274_Varmp14;AUSLAENDERANTEILSCHAETZUNG FUER OSTEN   ;Und in den neuen Bundesländern?;;&Keine Angabe&Weiß nicht&Nicht erhoben 1980-1994, 1998-2004, 2008-2014, 2018;;;;
